cantNod,Tiempo_ms,Tipo
5,28.6359,MedC
6,27.8901,MedC
6,28.0778,MedC
6,28.4198,MedC
6,28.3596,MedC
6,28.2029,MedC
6,27.8546,MedC
6,28.2155,MedC
6,28.1916,MedC
6,28.2924,MedC
6,28.2168,MedC
6,28.1657,MedC
6,28.2315,MedC
6,28.1958,MedC
6,28.2588,MedC
6,28.0483,MedC
6,28.2969,MedC
6,27.9378,MedC
6,28.2126,MedC
6,27.9331,MedC
6,28.5257,MedC
6,28.4214,MedC
6,28.272,MedC
6,28.3486,MedC
6,28.0101,MedC
6,28.2383,MedC
6,27.8847,MedC
6,28.6196,MedC
6,28.6492,MedC
6,28.4828,MedC
6,28.3375,MedC
6,28.1394,MedC
6,28.1323,MedC
6,28.2758,MedC
6,28.1156,MedC
6,28.1569,MedC
6,27.9723,MedC
6,28.4836,MedC
6,28.1768,MedC
6,28.2239,MedC
6,28.0834,MedC
7,27.7701,MedC
7,28.1945,MedC
7,27.9735,MedC
7,28.2056,MedC
7,28.0227,MedC
7,27.6616,MedC
7,27.7745,MedC
7,27.5844,MedC
7,27.6953,MedC
7,27.9634,MedC
7,27.9867,MedC
7,28.0828,MedC
7,27.8226,MedC
7,28.0586,MedC
7,27.7012,MedC
7,27.9082,MedC
7,27.8808,MedC
7,27.7836,MedC
7,28.0499,MedC
7,27.958,MedC
7,27.5837,MedC
7,28.0037,MedC
7,27.9822,MedC
7,28.1059,MedC
7,27.8801,MedC
7,27.8914,MedC
7,27.7764,MedC
7,27.6843,MedC
7,27.5498,MedC
7,28.0949,MedC
7,28.0328,MedC
7,27.3944,MedC
7,27.8247,MedC
7,28.0506,MedC
7,28.1107,MedC
7,28.0624,MedC
7,27.9335,MedC
7,27.8266,MedC
7,27.7987,MedC
7,27.9224,MedC
8,27.4253,MedC
8,27.7691,MedC
8,27.7839,MedC
8,28.0504,MedC
8,27.337,MedC
8,27.5051,MedC
8,27.8558,MedC
8,27.5174,MedC
8,27.5597,MedC
8,27.1414,MedC
8,27.3981,MedC
8,27.7255,MedC
8,27.0522,MedC
8,27.8091,MedC
8,27.2766,MedC
8,27.3854,MedC
8,27.7235,MedC
8,27.8498,MedC
8,27.0953,MedC
8,27.642,MedC
8,27.4519,MedC
8,27.0598,MedC
8,27.5024,MedC
8,27.5343,MedC
8,27.4963,MedC
8,28.3098,MedC
8,27.535,MedC
8,27.5352,MedC
8,27.6061,MedC
8,27.5094,MedC
8,27.3606,MedC
8,27.6395,MedC
8,27.0277,MedC
8,27.2274,MedC
8,27.6498,MedC
8,27.715,MedC
8,27.7614,MedC
8,28.0899,MedC
8,27.628,MedC
8,27.5457,MedC
9,35.9318,MedC
9,36.4399,MedC
9,36.3848,MedC
9,36.9393,MedC
9,36.3875,MedC
9,36.9389,MedC
9,36.5867,MedC
9,36.3269,MedC
9,36.1573,MedC
9,37.0109,MedC
9,36.4686,MedC
9,36.4612,MedC
9,36.4746,MedC
9,36.7294,MedC
9,36.694,MedC
9,36.3795,MedC
9,36.3292,MedC
9,36.7459,MedC
9,36.2463,MedC
9,36.4805,MedC
9,36.57,MedC
9,36.784,MedC
9,36.3496,MedC
9,36.5107,MedC
9,37.1133,MedC
9,36.4855,MedC
9,35.9919,MedC
9,36.2885,MedC
9,37.0314,MedC
9,36.2482,MedC
9,36.5728,MedC
9,36.285,MedC
9,36.3599,MedC
9,36.9626,MedC
9,35.869,MedC
9,36.4202,MedC
9,36.8231,MedC
9,36.9949,MedC
9,36.6219,MedC
9,36.8087,MedC
10,36.7665,MedC
10,35.8767,MedC
10,35.9549,MedC
10,36.0127,MedC
10,35.4488,MedC
10,36.2586,MedC
10,36.116,MedC
10,36.1295,MedC
10,36.0101,MedC
10,35.9806,MedC
10,35.8575,MedC
10,36.2104,MedC
10,35.9732,MedC
10,36.3558,MedC
10,36.5963,MedC
10,36.9234,MedC
10,36.2723,MedC
10,35.8634,MedC
10,36.2402,MedC
10,35.8075,MedC
10,36.2241,MedC
10,36.1168,MedC
10,36.4636,MedC
10,35.7744,MedC
10,36.158,MedC
10,35.9606,MedC
10,36.395,MedC
10,36.4215,MedC
10,36.0123,MedC
10,36.6153,MedC
10,36.3103,MedC
10,36.2354,MedC
10,35.969,MedC
10,35.7469,MedC
10,36.2175,MedC
10,36.043,MedC
10,36.2191,MedC
10,36.2891,MedC
10,36.2698,MedC
10,36.0813,MedC
11,36.0667,MedC
11,35.4277,MedC
11,35.7709,MedC
11,35.4261,MedC
11,35.996,MedC
11,36.1278,MedC
11,35.9631,MedC
11,36.335,MedC
11,36.0362,MedC
11,35.5395,MedC
11,35.6239,MedC
11,36.1784,MedC
11,35.3431,MedC
11,36.2022,MedC
11,36.2966,MedC
11,35.6965,MedC
11,36.0436,MedC
11,35.1279,MedC
11,36.0713,MedC
11,35.9,MedC
11,35.7175,MedC
11,35.5837,MedC
11,35.8259,MedC
11,35.9931,MedC
11,35.6888,MedC
11,36.0158,MedC
11,35.6942,MedC
11,35.5903,MedC
11,36.1751,MedC
11,35.958,MedC
11,35.479,MedC
11,35.9518,MedC
11,35.9301,MedC
11,36.2974,MedC
11,35.9591,MedC
11,35.8435,MedC
11,35.6319,MedC
11,35.624,MedC
11,36.2762,MedC
11,35.9616,MedC
12,35.9148,MedC
12,35.1389,MedC
12,35.1123,MedC
12,35.6837,MedC
12,35.6685,MedC
12,35.2508,MedC
12,35.4936,MedC
12,35.2925,MedC
12,35.774,MedC
12,35.2665,MedC
12,35.5515,MedC
12,34.9944,MedC
12,35.5986,MedC
12,35.3055,MedC
12,35.6224,MedC
12,35.4275,MedC
12,35.4011,MedC
12,35.4408,MedC
12,36.1014,MedC
12,35.7265,MedC
12,35.722,MedC
12,35.6543,MedC
12,35.9499,MedC
12,35.7309,MedC
12,34.9917,MedC
12,35.3389,MedC
12,35.6763,MedC
12,35.6302,MedC
12,34.8798,MedC
12,35.163,MedC
12,35.1602,MedC
12,35.5082,MedC
12,35.0599,MedC
12,35.3733,MedC
12,36.2434,MedC
12,35.4295,MedC
12,35.6111,MedC
12,35.3629,MedC
12,35.8365,MedC
12,35.6,MedC
13,35.8284,MedC
13,35.6042,MedC
13,35.4513,MedC
13,35.7208,MedC
13,35.7217,MedC
13,35.8416,MedC
13,35.5322,MedC
13,35.667,MedC
13,35.7225,MedC
13,35.6351,MedC
13,35.3269,MedC
13,35.7465,MedC
13,35.4231,MedC
13,35.1378,MedC
13,35.4632,MedC
13,36.1962,MedC
13,35.6185,MedC
13,35.5351,MedC
13,35.6222,MedC
13,35.7833,MedC
13,35.837,MedC
13,35.605,MedC
13,35.6684,MedC
13,35.364,MedC
13,35.4682,MedC
13,35.5669,MedC
13,35.4955,MedC
13,35.4658,MedC
13,35.6437,MedC
13,35.3435,MedC
13,35.6281,MedC
13,35.3142,MedC
13,35.6174,MedC
13,35.7344,MedC
13,35.5044,MedC
13,35.6767,MedC
13,35.6552,MedC
13,35.6159,MedC
13,35.826,MedC
13,35.8248,MedC
14,35.0725,MedC
14,35.0164,MedC
14,34.9963,MedC
14,35.1537,MedC
14,35.3243,MedC
14,35.1002,MedC
14,34.9362,MedC
14,35.2329,MedC
14,35.396,MedC
14,35.0013,MedC
14,35.2721,MedC
14,35.2987,MedC
14,35.4801,MedC
14,35.4199,MedC
14,35.5774,MedC
14,35.5207,MedC
14,35.016,MedC
14,35.1665,MedC
14,35.3857,MedC
14,35.3221,MedC
14,35.5062,MedC
14,35.1227,MedC
14,35.2368,MedC
14,35.1765,MedC
14,35.8335,MedC
14,35.2016,MedC
14,35.3426,MedC
14,35.6386,MedC
14,35.8248,MedC
14,35.3852,MedC
14,34.7901,MedC
14,35.0582,MedC
14,35.5,MedC
14,35.6439,MedC
14,35.2534,MedC
14,35.1051,MedC
14,35.6166,MedC
14,35.2989,MedC
14,35.7037,MedC
14,35.2442,MedC
15,34.9676,MedC
15,34.9575,MedC
15,34.9635,MedC
15,35.005,MedC
15,35.0665,MedC
15,35.0917,MedC
15,35.1507,MedC
15,35.2597,MedC
15,35.2243,MedC
15,35.1621,MedC
15,34.9524,MedC
15,35.453,MedC
15,35.361,MedC
15,35.1789,MedC
15,35.0244,MedC
15,35.251,MedC
15,35.0681,MedC
15,34.9303,MedC
15,35.0309,MedC
15,35.154,MedC
15,35.4335,MedC
15,35.0249,MedC
15,35.407,MedC
15,35.0672,MedC
15,34.5758,MedC
15,35.216,MedC
15,35.0471,MedC
15,34.7946,MedC
15,35.032,MedC
15,34.801,MedC
15,35.1026,MedC
15,35.406,MedC
15,34.6756,MedC
15,35.0569,MedC
15,34.8767,MedC
15,35.3136,MedC
15,35.666,MedC
15,35.1294,MedC
15,35.2184,MedC
15,35.3372,MedC
16,34.9884,MedC
16,35.072,MedC
16,34.7216,MedC
16,34.9772,MedC
16,34.5103,MedC
16,35.0902,MedC
16,34.8671,MedC
16,35.152,MedC
16,35.147,MedC
16,35.5629,MedC
16,34.8293,MedC
16,35.2009,MedC
16,34.6522,MedC
16,35.0489,MedC
16,35.3017,MedC
16,35.2953,MedC
16,34.9964,MedC
16,34.7056,MedC
16,34.767,MedC
16,34.7044,MedC
16,35.3439,MedC
16,35.3219,MedC
16,35.078,MedC
16,34.8569,MedC
16,34.4287,MedC
16,34.8547,MedC
16,34.7637,MedC
16,34.6866,MedC
16,34.826,MedC
16,34.9341,MedC
16,34.8828,MedC
16,35.1316,MedC
16,34.936,MedC
16,34.9839,MedC
16,34.9414,MedC
16,34.901,MedC
16,34.8444,MedC
16,35.1573,MedC
16,34.666,MedC
16,35.4251,MedC
17,43.5744,MedC
17,43.3607,MedC
17,43.9096,MedC
17,43.6655,MedC
17,43.4394,MedC
17,43.7288,MedC
17,43.1752,MedC
17,43.3045,MedC
17,43.8795,MedC
17,43.7926,MedC
17,43.3497,MedC
17,43.0391,MedC
17,44.0182,MedC
17,43.4787,MedC
17,43.5471,MedC
17,43.377,MedC
17,44.0501,MedC
17,43.6117,MedC
17,43.7495,MedC
17,43.6846,MedC
17,43.0568,MedC
17,43.6978,MedC
17,43.4101,MedC
17,43.8937,MedC
17,43.5017,MedC
17,43.6341,MedC
17,43.3126,MedC
17,43.4373,MedC
17,43.9746,MedC
17,43.7627,MedC
17,43.5959,MedC
17,42.5959,MedC
17,43.4782,MedC
17,43.5126,MedC
17,43.701,MedC
17,43.5911,MedC
17,43.4986,MedC
17,43.6323,MedC
17,43.7358,MedC
17,43.2516,MedC
18,43.6786,MedC
18,43.4742,MedC
18,43.6326,MedC
18,43.4502,MedC
18,43.4033,MedC
18,43.3234,MedC
18,43.3617,MedC
18,43.4967,MedC
18,43.4414,MedC
18,43.3469,MedC
18,43.0395,MedC
18,43.371,MedC
18,43.4703,MedC
18,43.7729,MedC
18,43.3638,MedC
18,43.5369,MedC
18,43.5426,MedC
18,44.0035,MedC
18,43.6513,MedC
18,43.6372,MedC
18,43.2201,MedC
18,43.2722,MedC
18,43.5279,MedC
18,44.1339,MedC
18,43.4153,MedC
18,43.6425,MedC
18,43.5036,MedC
18,43.3264,MedC
18,43.8362,MedC
18,43.7086,MedC
18,43.7081,MedC
18,43.236,MedC
18,43.5448,MedC
18,42.9507,MedC
18,42.8493,MedC
18,43.5801,MedC
18,43.3531,MedC
18,43.5934,MedC
18,43.2632,MedC
18,43.1686,MedC
19,43.5697,MedC
19,42.3825,MedC
19,43.2953,MedC
19,43.4727,MedC
19,43.282,MedC
19,43.5696,MedC
19,43.7476,MedC
19,43.4009,MedC
19,43.6818,MedC
19,43.1831,MedC
19,43.2146,MedC
19,42.9535,MedC
19,42.5995,MedC
19,42.5168,MedC
19,43.1057,MedC
19,43.6585,MedC
19,42.9782,MedC
19,43.483,MedC
19,43.1032,MedC
19,43.0982,MedC
19,43.3578,MedC
19,43.1083,MedC
19,43.3923,MedC
19,43.0042,MedC
19,43.3513,MedC
19,42.889,MedC
19,43.5785,MedC
19,43.1256,MedC
19,43.4792,MedC
19,43.2707,MedC
19,43.0771,MedC
19,43.2481,MedC
19,42.8724,MedC
19,42.6521,MedC
19,43.0097,MedC
19,43.3506,MedC
19,43.2751,MedC
19,43.2257,MedC
19,43.0041,MedC
19,43.2054,MedC
20,43.5582,MedC
20,43.3659,MedC
20,43.1127,MedC
20,43.4019,MedC
20,43.1226,MedC
20,42.9774,MedC
20,43.2016,MedC
20,43.539,MedC
20,43.1979,MedC
20,43.1599,MedC
20,42.872,MedC
20,43.2213,MedC
20,42.9081,MedC
20,43.5078,MedC
20,42.823,MedC
20,42.8778,MedC
20,42.5379,MedC
20,43.0399,MedC
20,43.3582,MedC
20,43.2007,MedC
20,43.5219,MedC
20,42.613,MedC
20,43.5062,MedC
20,43.0619,MedC
20,42.8893,MedC
20,42.9389,MedC
20,43.1894,MedC
20,42.9256,MedC
20,42.8993,MedC
20,42.2718,MedC
20,42.9782,MedC
20,43.2006,MedC
20,43.36,MedC
20,43.3402,MedC
20,43.0052,MedC
20,43.0562,MedC
20,43.0691,MedC
20,43.0096,MedC
20,42.4502,MedC
20,42.7993,MedC
21,43.079,MedC
21,43.1596,MedC
21,43.4351,MedC
21,42.7718,MedC
21,43.0859,MedC
21,43.2177,MedC
21,42.9857,MedC
21,42.69,MedC
21,43.0877,MedC
21,42.8666,MedC
21,42.6621,MedC
21,43.1221,MedC
21,43.084,MedC
21,43.2209,MedC
21,43.2054,MedC
21,43.626,MedC
21,43.6091,MedC
21,43.5963,MedC
21,43.5923,MedC
21,42.8605,MedC
21,43.4852,MedC
21,43.2317,MedC
21,43.1937,MedC
21,42.8452,MedC
21,42.9765,MedC
21,42.6871,MedC
21,42.9039,MedC
21,43.4903,MedC
21,43.0684,MedC
21,42.8888,MedC
21,43.1911,MedC
21,43.1377,MedC
21,42.7151,MedC
21,43.4219,MedC
21,42.783,MedC
21,42.9815,MedC
21,42.9589,MedC
21,43.5352,MedC
21,43.143,MedC
21,42.4179,MedC
22,43.0671,MedC
22,42.7945,MedC
22,42.8734,MedC
22,43.3726,MedC
22,42.9992,MedC
22,42.8353,MedC
22,42.7539,MedC
22,43.6481,MedC
22,43.1037,MedC
22,42.8055,MedC
22,42.974,MedC
22,43.0842,MedC
22,42.8437,MedC
22,43.2237,MedC
22,42.8527,MedC
22,42.9996,MedC
22,43.3586,MedC
22,43.363,MedC
22,43.2406,MedC
22,43.1376,MedC
22,42.8738,MedC
22,43.2956,MedC
22,43.0001,MedC
22,43.1168,MedC
22,42.5845,MedC
22,42.4921,MedC
22,42.4383,MedC
22,43.1279,MedC
22,42.9012,MedC
22,42.9457,MedC
22,42.788,MedC
22,42.7943,MedC
22,42.9722,MedC
22,42.8137,MedC
22,42.6704,MedC
22,42.4966,MedC
22,42.5969,MedC
22,42.9237,MedC
22,43.282,MedC
22,43.1928,MedC
23,42.8517,MedC
23,42.9818,MedC
23,43.0573,MedC
23,42.8217,MedC
23,43.5163,MedC
23,42.8216,MedC
23,42.6771,MedC
23,42.8696,MedC
23,42.805,MedC
23,43.104,MedC
23,42.6824,MedC
23,42.9102,MedC
23,42.8948,MedC
23,42.5836,MedC
23,42.7553,MedC
23,42.4728,MedC
23,42.6011,MedC
23,43.6214,MedC
23,43.0757,MedC
23,42.9005,MedC
23,42.699,MedC
23,42.7318,MedC
23,42.2782,MedC
23,42.6351,MedC
23,42.3524,MedC
23,42.7081,MedC
23,42.7324,MedC
23,42.7761,MedC
23,42.5953,MedC
23,42.9586,MedC
23,42.9382,MedC
23,42.4682,MedC
23,42.4573,MedC
23,42.8342,MedC
23,43.1572,MedC
23,42.3991,MedC
23,43.166,MedC
23,42.819,MedC
23,42.5683,MedC
23,42.7868,MedC
24,42.7464,MedC
24,42.6449,MedC
24,42.881,MedC
24,43.3677,MedC
24,42.8237,MedC
24,42.0782,MedC
24,42.7708,MedC
24,42.7719,MedC
24,42.465,MedC
24,42.7802,MedC
24,42.3672,MedC
24,42.6653,MedC
24,43.2608,MedC
24,42.5175,MedC
24,43.3092,MedC
24,42.8023,MedC
24,42.3519,MedC
24,42.5,MedC
24,42.582,MedC
24,42.785,MedC
24,42.5563,MedC
24,42.8732,MedC
24,42.4937,MedC
24,42.5698,MedC
24,42.753,MedC
24,42.7646,MedC
24,42.8371,MedC
24,42.739,MedC
24,42.9741,MedC
24,42.6653,MedC
24,42.7791,MedC
24,42.3714,MedC
24,42.6047,MedC
24,42.6066,MedC
24,42.9496,MedC
24,43.4336,MedC
24,42.4688,MedC
24,42.53,MedC
24,42.3977,MedC
24,42.7876,MedC
25,42.8078,MedC
25,43.1592,MedC
25,42.901,MedC
25,43.1353,MedC
25,43.1229,MedC
25,42.935,MedC
25,42.8428,MedC
25,43.155,MedC
25,42.7988,MedC
25,43.1854,MedC
25,42.7521,MedC
25,43.409,MedC
25,43.0774,MedC
25,43.4008,MedC
25,42.5564,MedC
25,43.263,MedC
25,43.1134,MedC
25,42.7026,MedC
25,42.3603,MedC
25,42.5909,MedC
25,43.3787,MedC
25,43.2889,MedC
25,42.6125,MedC
25,43.2919,MedC
25,42.8536,MedC
25,43.3993,MedC
25,42.7565,MedC
25,43.0025,MedC
25,42.934,MedC
25,42.8283,MedC
25,42.7527,MedC
25,43.0889,MedC
25,42.8477,MedC
25,43.1544,MedC
25,42.957,MedC
25,43.2796,MedC
25,42.7784,MedC
25,43.0982,MedC
25,43.059,MedC
25,43.0321,MedC
26,42.9321,MedC
26,42.5468,MedC
26,42.6545,MedC
26,43.0575,MedC
26,43.1908,MedC
26,42.9487,MedC
26,42.689,MedC
26,43.2562,MedC
26,42.8986,MedC
26,43.0126,MedC
26,43.3342,MedC
26,42.8366,MedC
26,42.7537,MedC
26,42.8137,MedC
26,43.0198,MedC
26,42.4925,MedC
26,42.6694,MedC
26,42.5813,MedC
26,42.4599,MedC
26,42.6212,MedC
26,42.6761,MedC
26,42.6829,MedC
26,42.3288,MedC
26,43.0241,MedC
26,43.089,MedC
26,42.9472,MedC
26,42.9092,MedC
26,42.9712,MedC
26,42.3894,MedC
26,42.5396,MedC
26,43.026,MedC
26,42.6802,MedC
26,42.9549,MedC
26,42.6728,MedC
26,42.6634,MedC
26,43.3557,MedC
26,42.5781,MedC
26,42.7757,MedC
26,43.3546,MedC
26,43.1994,MedC
27,42.6256,MedC
27,42.7057,MedC
27,42.744,MedC
27,42.7994,MedC
27,42.5353,MedC
27,42.752,MedC
27,42.8416,MedC
27,43.3354,MedC
27,43.0305,MedC
27,42.8041,MedC
27,42.5573,MedC
27,42.7706,MedC
27,42.5517,MedC
27,42.9607,MedC
27,42.8823,MedC
27,42.8896,MedC
27,42.3571,MedC
27,43.1432,MedC
27,42.8252,MedC
27,42.8078,MedC
27,42.5416,MedC
27,42.4097,MedC
27,42.6428,MedC
27,42.3891,MedC
27,42.2774,MedC
27,42.8645,MedC
27,42.837,MedC
27,42.9464,MedC
27,42.8698,MedC
27,42.5919,MedC
27,42.2888,MedC
27,42.493,MedC
27,42.781,MedC
27,42.3714,MedC
27,43.0535,MedC
27,42.9807,MedC
27,43.2659,MedC
27,42.7274,MedC
27,42.5704,MedC
27,42.9208,MedC
28,42.5178,MedC
28,42.0948,MedC
28,42.8588,MedC
28,42.9526,MedC
28,42.9355,MedC
28,42.7566,MedC
28,42.1041,MedC
28,42.2845,MedC
28,42.5788,MedC
28,42.3248,MedC
28,42.2793,MedC
28,42.5879,MedC
28,42.6108,MedC
28,42.4306,MedC
28,42.5267,MedC
28,42.7808,MedC
28,42.6483,MedC
28,42.8376,MedC
28,43.1127,MedC
28,42.5393,MedC
28,42.6338,MedC
28,42.903,MedC
28,42.2623,MedC
28,42.7449,MedC
28,42.1714,MedC
28,42.6151,MedC
28,42.7523,MedC
28,42.5794,MedC
28,42.9613,MedC
28,42.8034,MedC
28,42.6205,MedC
28,42.7441,MedC
28,42.6908,MedC
28,42.1785,MedC
28,42.5514,MedC
28,42.4046,MedC
28,43.0883,MedC
28,42.3503,MedC
28,42.4842,MedC
28,42.4736,MedC
29,42.9789,MedC
29,42.4178,MedC
29,42.8486,MedC
29,42.9611,MedC
29,42.2109,MedC
29,42.2747,MedC
29,42.8557,MedC
29,42.665,MedC
29,43.0612,MedC
29,43.011,MedC
29,42.8245,MedC
29,42.7867,MedC
29,42.9622,MedC
29,42.3611,MedC
29,42.694,MedC
29,42.8552,MedC
29,42.7409,MedC
29,42.5766,MedC
29,43.0255,MedC
29,42.7745,MedC
29,42.5388,MedC
29,43.1361,MedC
29,42.504,MedC
29,42.5641,MedC
29,42.6099,MedC
29,42.5823,MedC
29,43.0551,MedC
29,42.5562,MedC
29,42.2764,MedC
29,42.7054,MedC
29,42.6775,MedC
29,42.5439,MedC
29,42.9437,MedC
29,42.4087,MedC
29,42.8765,MedC
29,43.0974,MedC
29,42.4331,MedC
29,42.5937,MedC
29,42.2207,MedC
29,42.5568,MedC
30,42.2535,MedC
30,43.0223,MedC
30,42.9316,MedC
30,42.5451,MedC
30,42.3825,MedC
30,42.6305,MedC
30,42.4179,MedC
30,42.2387,MedC
30,42.6256,MedC
30,42.4423,MedC
30,42.3184,MedC
30,42.8659,MedC
30,42.5242,MedC
30,42.4136,MedC
30,42.6043,MedC
30,42.3978,MedC
30,42.274,MedC
30,42.7399,MedC
30,42.6187,MedC
30,42.2067,MedC
30,42.4784,MedC
30,42.7625,MedC
30,42.3575,MedC
30,42.7246,MedC
30,42.4803,MedC
30,42.4658,MedC
30,42.5574,MedC
30,42.3029,MedC
30,42.6373,MedC
30,43.2788,MedC
30,42.5268,MedC
30,42.461,MedC
30,42.4362,MedC
30,42.582,MedC
30,42.6244,MedC
30,42.5238,MedC
30,42.0844,MedC
30,43.1788,MedC
30,42.6702,MedC
30,42.4178,MedC
31,42.4919,MedC
31,42.3804,MedC
31,42.5874,MedC
31,42.6724,MedC
31,42.3012,MedC
31,42.4322,MedC
31,42.7103,MedC
31,42.4117,MedC
31,42.4601,MedC
31,42.6258,MedC
31,42.5082,MedC
31,42.389,MedC
31,42.7489,MedC
31,42.1841,MedC
31,42.4789,MedC
31,42.3167,MedC
31,42.5628,MedC
31,42.6807,MedC
31,42.7646,MedC
31,42.9214,MedC
31,42.4421,MedC
31,42.7479,MedC
31,42.7536,MedC
31,42.3117,MedC
31,42.6275,MedC
31,42.6425,MedC
31,42.8964,MedC
31,42.4312,MedC
31,42.2107,MedC
31,42.3681,MedC
31,42.706,MedC
31,42.2725,MedC
31,42.6532,MedC
31,42.6475,MedC
31,42.0595,MedC
31,42.1056,MedC
31,42.4623,MedC
31,42.6956,MedC
31,42.2846,MedC
31,42.3861,MedC
32,42.175,MedC
32,42.3248,MedC
32,42.447,MedC
32,42.354,MedC
32,42.7707,MedC
32,42.4681,MedC
32,42.1528,MedC
32,42.3847,MedC
32,42.4282,MedC
32,42.8849,MedC
32,42.6247,MedC
32,42.6237,MedC
32,42.2857,MedC
32,42.3705,MedC
32,42.3901,MedC
32,42.6576,MedC
32,42.6526,MedC
32,42.8696,MedC
32,42.2365,MedC
32,42.5193,MedC
32,42.3746,MedC
32,42.2749,MedC
32,42.6099,MedC
32,42.4774,MedC
32,42.2726,MedC
32,42.3791,MedC
32,42.2071,MedC
32,42.3669,MedC
32,42.5605,MedC
32,42.2993,MedC
32,42.4216,MedC
32,42.8571,MedC
32,42.3343,MedC
32,42.5382,MedC
32,42.0682,MedC
32,42.2669,MedC
32,42.2915,MedC
32,42.1785,MedC
32,42.7465,MedC
32,42.3278,MedC
33,50.4299,MedC
33,50.8491,MedC
33,51.5355,MedC
33,50.2976,MedC
33,50.3765,MedC
33,51.0417,MedC
33,50.5075,MedC
33,50.1276,MedC
33,50.061,MedC
33,51.0294,MedC
33,50.492,MedC
33,50.6249,MedC
33,50.6516,MedC
33,51.0346,MedC
33,49.9921,MedC
33,50.6826,MedC
33,50.8595,MedC
33,50.6076,MedC
33,50.5037,MedC
33,51.1516,MedC
33,50.4547,MedC
33,51.001,MedC
33,50.67,MedC
33,50.3943,MedC
33,50.4074,MedC
33,50.3503,MedC
33,50.7289,MedC
33,50.322,MedC
33,50.6768,MedC
33,50.7928,MedC
33,50.9391,MedC
33,50.6175,MedC
33,50.4576,MedC
33,50.3331,MedC
33,51.0595,MedC
33,50.3791,MedC
33,50.4827,MedC
33,50.509,MedC
33,50.5569,MedC
33,50.5288,MedC
34,51.273,MedC
34,50.4916,MedC
